atom,id,url,file_line,code
Preprocessor In Statement,24,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/wireless/ath/ath9k/mac.c#L171,mac.c#L171,"{
    int wait_time = ATH9K_TX_STOP_DMA_TIMEOUT / ATH9K_TIME_QUANTUM;
    int wait;
    REG_WRITE(ah, AR_Q_TXD, 1 << q);
    for (wait = wait_time;wait != 0;wait--){
        if (wait != wait_time)
            udelay(ATH9K_TIME_QUANTUM);

        if (ath9k_hw_numtxpending(ah, q) == 0)
            break;
    }
    REG_WRITE(ah, AR_Q_TXD, 0);
    return wait != 0;
}"
Preprocessor In Statement,25,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.target/aarch64/advsimd-intrinsics/vabal.c#L29,vabal.c#L29,<!!!>
Preprocessor In Statement,26,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/gcc/cp/pt.c#L8455,pt.c#L8455,"{
    tree purpose, value, chain;
    if (t == NULL)
        return t;

    if (TREE_CODE(t) != TREE_LIST)
        return tsubst_copy_and_build(t, args, complain, in_decl, false, false);

    if (t == void_list_node)
        return t;

    purpose = TREE_PURPOSE(t);
    if (purpose)
        purpose = RECUR (purpose);

    value = TREE_VALUE(t);
    if (value)
        value = RECUR (value);

    chain = TREE_CHAIN(t);
    if (chain && chain != void_type_node)
        chain = RECUR (chain);

    return tree_cons(purpose, value, chain);
}"
Preprocessor In Statement,27,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/tnftp/src/fetch.c#L148,fetch.c#L148,"{
    const char *cp, *scheme, *errormsg;
    char *ep, *clear, *realm;
    char uuser[BUFSIZ], *gotpass;
    const char* upass;
    int rval;
    size_t len, clen, rlen;
    *response = NULL;
    clear = realm = NULL;
    rval = -1;
    cp = challenge;
    scheme = ""Basic"";
    gotpass = NULL;
    DPRINTF(""auth_url: challenge `%s'\n"", challenge);
    if (!match_token(&cp, scheme)){
        warnx(""Unsupported authentication challenge `%s'"", challenge);
        goto cleanup_auth_url;
    }
    if (STRNEQUAL(cp, REALM))
        cp += sizeof (REALM) - 1;
    else{
        warnx(""Unsupported authentication challenge `%s'"", challenge);
        goto cleanup_auth_url;
    }
    if ((ep = strchr(cp, '\""')) != NULL){
        len = ep - cp;
        realm = (char*)ftp_malloc(len + 1);
        (void)strlcpy(realm, cp, len + 1);
    }else{
        warnx(""Unsupported authentication challenge `%s'"", challenge);
        goto cleanup_auth_url;
    }
    fprintf(ttyout, ""Username for `%s': "", realm);
    if (guser != NULL){
        (void)strlcpy(uuser, guser, sizeof (uuser));
        fprintf(ttyout, ""%s\n"", uuser);
    }else{
        (void)fflush(ttyout);
        if (get_line(stdin, uuser, sizeof (uuser), &errormsg) < 0){
            warnx(""%s; can't authenticate"", errormsg);
            goto cleanup_auth_url;
        }
    }
    if (gpass != NULL)
        upass = gpass;
    else{
        gotpass = getpass(""Password: "");
        if (gotpass == NULL){
            warnx(""Can't read password"");
            goto cleanup_auth_url;
        }
        upass = gotpass;
    }
    clen = strlen(uuser) + strlen(upass) + 2;
    clear = (char*)ftp_malloc(clen);
    (void)strlcpy(clear, uuser, clen);
    (void)strlcat(clear, "":"", clen);
    (void)strlcat(clear, upass, clen);
    if (gotpass)
        memset(gotpass, 0, strlen(gotpass));

    rlen = strlen(scheme) + 1 + (clen + 2) * 4 / 3 + 1;
    *response = (char*)ftp_malloc(rlen);
    (void)strlcpy(*response, scheme, rlen);
    len = strlcat(*response, "" "", rlen);
    base64_encode((unsigned char*)clear, clen - 1, (unsigned char*)*response + len);
    memset(clear, 0, clen);
    rval = 0;
    cleanup_auth_url:
    FREEPTR(clear);
    FREEPTR(realm);
    return (rval);
}"
Preprocessor In Statement,28,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.target/aarch64/advsimd-intrinsics/vshr_n.c#L37,vshr_n.c#L37,<!!!>
Preprocessor In Statement,29,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/staging/rtlwifi/base.c#L1230,base.c#L1230,"{
    struct rtl_priv* rtlpriv = rtl_priv(hw);
    struct rtl_mac* rtlmac = rtl_mac(rtl_priv(hw));
    struct ieee80211_hdr* hdr = rtl_get_hdr(skb);
    struct rtl_sta_info* sta_entry = (sta ? (struct rtl_sta_info*)sta->drv_priv : NULL);
    __le16 fc = rtl_get_fc(skb);
    tcb_desc->hw_rate = _rtl_get_tx_hw_rate(hw, info);
    if (rtl_is_tx_report_skb(hw, skb))
        tcb_desc->use_spe_rpt = 1;

    if (ieee80211_is_data(fc)){
        if (info->control.rates[0].idx == 0 || ieee80211_is_nullfunc(fc)){
            tcb_desc->use_driver_rate = true;
            tcb_desc->ratr_index = SET_RATE_ID(RATR_INX_WIRELESS_MC);
            tcb_desc->disable_ratefallback = 1;
        }else{
            if (sta && sta->vht_cap.vht_supported){
                tcb_desc->hw_rate = _rtl_get_vht_highest_n_rate(hw, sta);
            }else{
                if (sta && (sta->ht_cap.ht_supported)){
                    tcb_desc->hw_rate = _rtl_get_highest_n_rate(hw, sta);
                }else{
                    if (rtlmac->mode == WIRELESS_MODE_B){
                        tcb_desc->hw_rate = rtlpriv->cfg->maps[RTL_RC_CCK_RATE11M];
                    }else{
                        tcb_desc->hw_rate = rtlpriv->cfg->maps[RTL_RC_OFDM_RATE54M];
                    }
                }
            }
        }
        if (is_multicast_ether_addr(hdr->addr1))
            tcb_desc->multicast = 1;
        else
            if (is_broadcast_ether_addr(hdr->addr1))
                tcb_desc->broadcast = 1;

        _rtl_txrate_selectmode(hw, sta, tcb_desc);
        _rtl_query_bandwidth_mode(hw, sta, tcb_desc);
        _rtl_qurey_shortpreamble_mode(hw, tcb_desc, info);
        _rtl_query_shortgi(hw, sta, tcb_desc, info);
        _rtl_query_protection_mode(hw, tcb_desc, info);
    }else{
        tcb_desc->use_driver_rate = true;
        tcb_desc->ratr_index = SET_RATE_ID(RATR_INX_WIRELESS_MC);
        tcb_desc->disable_ratefallback = 1;
        tcb_desc->mac_id = 0;
        tcb_desc->packet_bw = false;
    }
}"
Preprocessor In Statement,30,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/dev/ath/ath_hal/ar5416/ar5416_reset.c#L822,ar5416_reset.c#L822,"{
    uint32_t coef_exp, coef_man;
    for (coef_exp = 31;coef_exp > 0;coef_exp--)
        if ((coef_scaled >> coef_exp) & 0x1)
            break;
    HALASSERT(coef_exp);
    coef_exp = 14 - (coef_exp - COEF_SCALE_S);
    coef_man = coef_scaled + (1 << (COEF_SCALE_S - coef_exp - 1));
    *coef_mantissa = coef_man >> (COEF_SCALE_S - coef_exp);
    *coef_exponent = coef_exp - 16;
}"
Preprocessor In Statement,31,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/lib/AST/Type.cpp#L332,Type.cpp#L332,"{
}"
Preprocessor In Statement,32,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/dom/canvas/WebGLFramebuffer.h#L105,WebGLFramebuffer.h#L105,"{
    if (!IsDefined() || !other.IsDefined())
        return false;

    return (_(mRenderbufferPtr) && _(mTexturePtr) && _(mTexImageTarget.get()) && _(mTexImageLevel) && _(mTexImageLayer));
}"
Preprocessor In Statement,33,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/libdecnumber/dpd/decimal128.c#L82,decimal128.c#L82,"{
    uInt status = 0;
    Int ae;
    decNumber dw;
    decContext dc;
    uInt comb, exp;
    uInt uiwork;
    uInt targar[4] = {0, 0, 0, 0};
    ae = dn->exponent + dn->digits - 1;
    if (dn->digits > DECIMAL128_Pmax || ae > DECIMAL128_Emax || ae < DECIMAL128_Emin){
        decContextDefault(&dc, DEC_INIT_DECIMAL128);
        dc.round = set->round;
        decNumberPlus(&dw, dn, &dc);
        dw.bits |= dn->bits & DECNEG;
        status = dc.status;
        dn = &dw;
    }
    if (dn->bits & DECSPECIAL){
        if (dn->bits & DECINF)
            targhi = DECIMAL_Inf << 24;
        else{
            if ((*dn->lsu != 0 || dn->digits > 1) && (dn->digits < DECIMAL128_Pmax)){
                decDigitsToDPD(dn, targar, 0);
            }
            if (dn->bits & DECNAN)
                targhi |= DECIMAL_NaN << 24;
            else
                targhi |= DECIMAL_sNaN << 24;
        }
    }else{
        if (decNumberIsZero(dn)){
            if (dn->exponent < -DECIMAL128_Bias){
                exp = 0;
                status |= DEC_Clamped;
            }else{
                exp = dn->exponent + DECIMAL128_Bias;
                if (exp > DECIMAL128_Ehigh){
                    exp = DECIMAL128_Ehigh;
                    status |= DEC_Clamped;
                }
            }
            comb = (exp >> 9) & 0x18;
        }else{
            uInt msd;
            Int pad = 0;
            exp = (uInt)(dn->exponent + DECIMAL128_Bias);
            if (exp > DECIMAL128_Ehigh){
                pad = exp - DECIMAL128_Ehigh;
                exp = DECIMAL128_Ehigh;
                status |= DEC_Clamped;
            }
            decDigitsToDPD(dn, targar, pad);
            msd = targhi >> 14;
            targhi &= 0x00003fff;
            if (msd >= 8)
                comb = 0x18 | ((exp >> 11) & 0x06) | (msd & 0x01);
            else
                comb = ((exp >> 9) & 0x18) | msd;
        }
        targhi |= comb << 26;
        targhi |= (exp & 0xfff) << 14;
    }
    if (dn->bits & DECNEG)
        targhi |= 0x80000000;

    if (DECLITEND){
        UBFROMUI(d128->bytes, targlo);
        UBFROMUI(d128->bytes + 4, targml);
        UBFROMUI(d128->bytes + 8, targmh);
        UBFROMUI(d128->bytes + 12, targhi);
    }else{
        UBFROMUI(d128->bytes, targhi);
        UBFROMUI(d128->bytes + 4, targmh);
        UBFROMUI(d128->bytes + 8, targml);
        UBFROMUI(d128->bytes + 12, targlo);
    }
    if (status != 0)
        decContextSetStatus(set, status);

    return d128;
}"
Preprocessor In Statement,34,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/ethernet/mellanox/mlx5/core/en_main.c#L2361,en_main.c#L2361,"{
    void* hfso = inner ? MLX5_ADDR_OF(tirc, tirc, rx_hash_field_selector_inner) : MLX5_ADDR_OF(tirc, tirc, rx_hash_field_selector_outer);
    MLX5_SET(tirc, tirc, rx_hash_fn, mlx5e_rx_hash_fn(params->rss_hfunc));
    if (params->rss_hfunc == ETH_RSS_HASH_TOP){
        void* rss_key = MLX5_ADDR_OF(tirc, tirc, rx_hash_toeplitz_key);
        size_t len = MLX5_FLD_SZ_BYTES(tirc, rx_hash_toeplitz_key);
        MLX5_SET(tirc, tirc, rx_hash_symmetric, 1);
        memcpy(rss_key, params->toeplitz_hash_key, len);
    }
    switch (tt){
        case MLX5E_TT_IPV4_TCP:
            MLX5_SET(rx_hash_field_select, hfso, l3_prot_type, MLX5_L3_PROT_TYPE_IPV4);
            MLX5_SET(rx_hash_field_select, hfso, l4_prot_type, MLX5_L4_PROT_TYPE_TCP);
            MLX5_SET(rx_hash_field_select, hfso, selected_fields, MLX5_HASH_IP_L4PORTS);
            break;
        case MLX5E_TT_IPV6_TCP:
            MLX5_SET(rx_hash_field_select, hfso, l3_prot_type, MLX5_L3_PROT_TYPE_IPV6);
            MLX5_SET(rx_hash_field_select, hfso, l4_prot_type, MLX5_L4_PROT_TYPE_TCP);
            MLX5_SET(rx_hash_field_select, hfso, selected_fields, MLX5_HASH_IP_L4PORTS);
            break;
        case MLX5E_TT_IPV4_UDP:
            MLX5_SET(rx_hash_field_select, hfso, l3_prot_type, MLX5_L3_PROT_TYPE_IPV4);
            MLX5_SET(rx_hash_field_select, hfso, l4_prot_type, MLX5_L4_PROT_TYPE_UDP);
            MLX5_SET(rx_hash_field_select, hfso, selected_fields, MLX5_HASH_IP_L4PORTS);
            break;
        case MLX5E_TT_IPV6_UDP:
            MLX5_SET(rx_hash_field_select, hfso, l3_prot_type, MLX5_L3_PROT_TYPE_IPV6);
            MLX5_SET(rx_hash_field_select, hfso, l4_prot_type, MLX5_L4_PROT_TYPE_UDP);
            MLX5_SET(rx_hash_field_select, hfso, selected_fields, MLX5_HASH_IP_L4PORTS);
            break;
        case MLX5E_TT_IPV4_IPSEC_AH:
            MLX5_SET(rx_hash_field_select, hfso, l3_prot_type, MLX5_L3_PROT_TYPE_IPV4);
            MLX5_SET(rx_hash_field_select, hfso, selected_fields, MLX5_HASH_IP_IPSEC_SPI);
            break;
        case MLX5E_TT_IPV6_IPSEC_AH:
            MLX5_SET(rx_hash_field_select, hfso, l3_prot_type, MLX5_L3_PROT_TYPE_IPV6);
            MLX5_SET(rx_hash_field_select, hfso, selected_fields, MLX5_HASH_IP_IPSEC_SPI);
            break;
        case MLX5E_TT_IPV4_IPSEC_ESP:
            MLX5_SET(rx_hash_field_select, hfso, l3_prot_type, MLX5_L3_PROT_TYPE_IPV4);
            MLX5_SET(rx_hash_field_select, hfso, selected_fields, MLX5_HASH_IP_IPSEC_SPI);
            break;
        case MLX5E_TT_IPV6_IPSEC_ESP:
            MLX5_SET(rx_hash_field_select, hfso, l3_prot_type, MLX5_L3_PROT_TYPE_IPV6);
            MLX5_SET(rx_hash_field_select, hfso, selected_fields, MLX5_HASH_IP_IPSEC_SPI);
            break;
        case MLX5E_TT_IPV4:
            MLX5_SET(rx_hash_field_select, hfso, l3_prot_type, MLX5_L3_PROT_TYPE_IPV4);
            MLX5_SET(rx_hash_field_select, hfso, selected_fields, MLX5_HASH_IP);
            break;
        case MLX5E_TT_IPV6:
            MLX5_SET(rx_hash_field_select, hfso, l3_prot_type, MLX5_L3_PROT_TYPE_IPV6);
            MLX5_SET(rx_hash_field_select, hfso, selected_fields, MLX5_HASH_IP);
            break;
        default:
            WARN_ONCE(true, ""%s: bad traffic type!\n"", __func__);
    }
}"
Preprocessor In Statement,35,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/nfs/bootp_subr.c#L1808,bootp_subr.c#L1808,"{
    struct mbuf* m;
    int error;
    int authunixok;
    int authcount;
    int authver;
    error = krpc_portmap(mdsin, RPCPROG_MNT, RPCMNT_VER1, &mdsin->sin_port, td);
    if (error != 0)
        return error;

    m = xdr_string_encode(path, strlen(path));
    error = krpc_call(mdsin, RPCPROG_MNT, RPCMNT_VER1, RPCMNT_MOUNT, &m, NULL, td);
    if (error != 0)
        return error;

    if (xdr_int_decode(&m, &error) != 0 || error != 0)
        goto bad;

    if ((args->flags & NFSMNT_NFSV3) != 0){
        if (xdr_int_decode(&m, fhsizep) != 0 || *fhsizep > NFSX_V3FHMAX || *fhsizep <= 0)
            goto bad;
    }else
        *fhsizep = NFSX_V2FH;

    if (xdr_opaque_decode(&m, fhp, *fhsizep) != 0)
        goto bad;

    if (args->flags & NFSMNT_NFSV3){
        if (xdr_int_decode(&m, &authcount) != 0)
            goto bad;

        authunixok = 0;
        if (authcount < 0 || authcount > 100)
            goto bad;

        while (authcount > 0){
            if (xdr_int_decode(&m, &authver) != 0)
                goto bad;

            if (authver == AUTH_UNIX)
                authunixok = 1;

            authcount--;
        }
        if (authunixok == 0)
            goto bad;
    }
    error = krpc_portmap(mdsin, NFS_PROG, (args->flags & NFSMNT_NFSV3) ? NFS_VER3 : NFS_VER2, &mdsin->sin_port, td);
    goto out;
    bad:
    error = EBADRPC;
    out:
    m_freem(m);
    return error;
}"
Preprocessor In Statement,36,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/toolkit/components/url-classifier/chromium/safebrowsing.pb.cc#L6609,safebrowsing.pb.cc#L6609,"{
    ::google::protobuf::uint32 tag;
    ::google::protobuf::io::LazyStringOutputStream unknown_fields_string(::google::protobuf::NewPermanentCallback(&_internal_metadata_, &::google::protobuf::internal::InternalMetadataWithArenaLite::mutable_unknown_fields));
    ::google::protobuf::io::CodedOutputStream unknown_fields_stream(&unknown_fields_string, false);
    for (;;){
        ::std::pair<::google::protobuf::uint32,bool> p = input->ReadTagWithCutoffNoLastTag(127u);
        tag = p.first;
        if (!p.second)
            goto handle_unusual;

        switch (::google::protobuf::internal::WireFormatLite::GetTagFieldNumber(tag)){
            case 1:
                {
                    if (static_cast<::google::protobuf::uint8>tag == static_cast<::google::protobuf::uint8>8u){
                        int value;
                        DO_((::google::protobuf::internal::WireFormatLite::ReadPrimitive<
                   int, ::google::protobuf::internal::WireFormatLite::TYPE_ENUM>(
                 input, &value)));
                        if (::mozilla::safebrowsing::ThreatType_IsValid(value)){
                            set_threat_type(static_cast<::mozilla::safebrowsing::ThreatType>value);
                    }else{
                        unknown_fields_stream.WriteVarint32(8u);
                        unknown_fields_stream.WriteVarint32(static_cast<::google::protobuf::uint32>value);
                    }
                }else{
                    goto handle_unusual;
                }
                break;
            }
        case 2:
            {
                if (static_cast<::google::protobuf::uint8>tag == static_cast<::google::protobuf::uint8>16u){
                    int value;
                    DO_((::google::protobuf::internal::WireFormatLite::ReadPrimitive<
                   int, ::google::protobuf::internal::WireFormatLite::TYPE_ENUM>(
                 input, &value)));
                    if (::mozilla::safebrowsing::PlatformType_IsValid(value)){
                        set_platform_type(static_cast<::mozilla::safebrowsing::PlatformType>value);
                }else{
                    unknown_fields_stream.WriteVarint32(16u);
                    unknown_fields_stream.WriteVarint32(static_cast<::google::protobuf::uint32>value);
                }
            }else{
                goto handle_unusual;
            }
            break;
        }
    case 3:
        {
            if (static_cast<::google::protobuf::uint8>tag == static_cast<::google::protobuf::uint8>26u){
                DO_(::google::protobuf::internal::WireFormatLite::ReadMessageNoVirtual(
               input, mutable_entry()));
        }else{
            goto handle_unusual;
        }
        break;
    }
case 4:
    {
        if (static_cast<::google::protobuf::uint8>tag == static_cast<::google::protobuf::uint8>34u){
            DO_(::google::protobuf::internal::WireFormatLite::ReadMessageNoVirtual(
                input, add_resources()));
    }else{
        goto handle_unusual;
    }
    break;
}
case 5:
    {
        if (static_cast<::google::protobuf::uint8>tag == static_cast<::google::protobuf::uint8>42u){
            DO_(::google::protobuf::internal::WireFormatLite::ReadMessageNoVirtual(
               input, mutable_client_info()));
    }else{
        goto handle_unusual;
    }
    break;
}
case 6:
    {
        if (static_cast<::google::protobuf::uint8>tag == static_cast<::google::protobuf::uint8>50u){
            DO_(::google::protobuf::internal::WireFormatLite::ReadMessageNoVirtual(
               input, mutable_user_info()));
    }else{
        goto handle_unusual;
    }
    break;
}
default:
    {
        handle_unusual:
        if (tag == 0){
            goto success;
    }
    DO_(::google::protobuf::internal::WireFormatLite::SkipField(
            input, tag, &unknown_fields_stream));
    break;
}
}
}
success:
return true;
failure:
return false;
}"
Preprocessor In Statement,37,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/usr.sbin/ndp/ndp.c#L921,ndp.c#L921,"{
    int clear = 0;
    char* cp = argv[i];
    if (*cp == '-'){
        clear = 1;
        cp++;
    }
    SETFLAG(""disabled"", ND6_IFF_IFDISABLED);
    SETFLAG(""nud"", ND6_IFF_PERFORMNUD);
    SETVALUE(""basereachable"", ND.basereachable);
    SETVALUE(""retrans"", ND.retrans);
    SETVALUE(""curhlim"", ND.chlim);
    ND.flags = newflags;
    if (ioctl(s, SIOCSIFINFO_IN6, (caddr_t) & nd) < 0){
        err(1, ""ioctl(SIOCSIFINFO_IN6)"");
    }
}"
Preprocessor In Statement,38,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/dev/hyperv/utilities/unicode.h#L147,unicode.h#L147,"{
    uint16_t spos, dpos;
    int error;
    error = 0;
    dpos = 0;
    for (spos = 0;spos < src_len;spos++){
        if (src[spos] < 0x80){
            CHECK_LENGTH(1);
            ADD_BYTE(src[spos]);
        }else
            if (src[spos] < 0x800){
                CHECK_LENGTH(2);
                ADD_BYTE(0xc0 | (src[spos]>>6));
                ADD_BYTE(0x80 | (src[spos] & 0x3f));
            }else
                if ((src[spos] & 0xdc00) == 0xd800){
                    uint32_t c;
                    if (spos == src_len - 1 || (src[spos] & 0xdc00) != 0xdc00){
                        error++;
                        continue;
                    }
                    spos++;
                    CHECK_LENGTH(4);
                    c = (((src[spos] & 0x3ff) << 10) | (src[spos + 1] & 0x3ff)) + 0x10000;
                    ADD_BYTE(0xf0 | (c>>18));
                    ADD_BYTE(0x80 | ((c>>12) & 0x3f));
                    ADD_BYTE(0x80 | ((c>>6) & 0x3f));
                    ADD_BYTE(0x80 | (c & 0x3f));
                }else
                    if ((src[spos] & 0xdc00) == 0xdc00){
                        error++;
                    }else{
                        CHECK_LENGTH(3);
                        ADD_BYTE(0xe0 | src[spos]>>12);
                        ADD_BYTE(0x80 | ((src[spos]>>6) & 0x3f));
                        ADD_BYTE(0x80 | (src[spos] & 0x3f));
                    }
    }
    if (errp)
        *errp = error;

    return dpos;
}"
Preprocessor In Statement,39,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/binutils/binutils/readelf.c#L5244,readelf.c#L5244,"{
    bfd_vma offset;
    const char* procname;
    find_symbol_for_address(aux->symtab, aux->nsyms, aux->strtab, aux->strtab_size, tp->start, &procname, &offset);
    fputs(""\n<"", stdout);
    if (procname){
        fputs(procname, stdout);
        if (offset)
            printf(""+%lx"", (unsigned long )offset);
    }
    fputs("">: ["", stdout);
    print_vma(tp->start.offset, PREFIX_HEX);
    fputc('-', stdout);
    print_vma(tp->end.offset, PREFIX_HEX);
    printf(""]\n\t"");
    PF(Cannot_unwind);
    PF(Millicode);
    PF(Millicode_save_sr0);
    PF(Entry_SR);
    PV(Entry_FR);
    PV(Entry_GR);
    PF(Args_stored);
    PF(Variable_Frame);
    PF(Separate_Package_Body);
    PF(Frame_Extension_Millicode);
    PF(Stack_Overflow_Check);
    PF(Two_Instruction_SP_Increment);
    PF(Ada_Region);
    PF(cxx_info);
    PF(cxx_try_catch);
    PF(sched_entry_seq);
    PF(Save_SP);
    PF(Save_RP);
    PF(Save_MRP_in_frame);
    PF(extn_ptr_defined);
    PF(Cleanup_defined);
    PF(MPE_XL_interrupt_marker);
    PF(HP_UX_interrupt_marker);
    PF(Large_frame);
    PF(Pseudo_SP_Set);
    PV(Total_frame_size);
}"
Repurposed Variable,0,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/media/i2c/ov13858.c#L1100,ov13858.c#L1100,val = cpu_to_be32(val)
Repurposed Variable,1,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/crypto/serpent_generic.c#L258,serpent_generic.c#L258,"S1(r2, r0, r4, r3, r1)"
Repurposed Variable,2,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/tree-ssa/vrp82.c#L29,vrp82.c#L29,b = (b & 1) + 1
Repurposed Variable,3,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/kern/vfs_cluster.c#L654,vfs_cluster.c#L654,gbflags &= ~GB_UNMAPPED
Repurposed Variable,4,https://github.com/llvm-mirror/clang/blob/2bcd2d052e5508c12374390e4a2d572988622caf/test/Sema/conversion.c#L10,conversion.c#L10,c = c
Repurposed Variable,5,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/fs/nfs/flexfilelayout/flexfilelayout.c#L835,flexfilelayout.c#L835,strict_iomode = true
Repurposed Variable,6,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/fs/nfsclient/nfs_clrpcops.c#L7570,nfs_clrpcops.c#L7570,"laystat = nfscl_adddevinfo(nmp, dip, tflp)"
Repurposed Variable,7,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/gcc/config/arm/arm.c#L13275,arm.c#L13275,reg_containing_return_addr = LR_REGNUM
Repurposed Variable,8,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/contrib/ck/src/ck_rhs.c#L733,ck_rhs.c#L733,"probe_limit = ck_rhs_map_bound_get(map, h)"
Repurposed Variable,9,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/arch/m68k/mac/iop.c#L533,iop.c#L533,code_len--
Repurposed Variable,10,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/gcc/calls.c#L188,calls.c#L188,"static_chain_value = convert_memory_address(Pmode, static_chain_value)"
Repurposed Variable,11,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/gdb/gdb/sparc64-tdep.c#L369,sparc64-tdep.c#L369,regnum = SPARC64_F32_REGNUM + 2 * (regnum - SPARC64_Q32_REGNUM)
Repurposed Variable,12,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/net/phonet/af_phonet.c#L78,af_phonet.c#L78,protocol = PN_PROTO_PHONET
Repurposed Variable,13,https://github.com/gcc-mirror/gcc/blob/2201c33012d4c6dc522ddbfa97f5aa95a209e24d/gcc/testsuite/gcc.dg/pr69592.c#L14,pr69592.c#L14,C(3)
Repurposed Variable,14,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/gfx/skia/skia/src/core/SkBlitter_RGB16.cpp#L37,SkBlitter_RGB16.cpp#L37,dst++
Repurposed Variable,15,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/sys/x86/iommu/intel_idpgtbl.c#L778,intel_idpgtbl.c#L778,base += isize
Repurposed Variable,16,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/wireless/broadcom/b43legacy/main.c#L939,main.c#L939,ram_offset += sizeof (u32)
Repurposed Variable,17,https://github.com/mozilla/gecko-dev/blob/dd47bee6468de7e1221b4d006342ad6b9813d0e5/media/libvpx/libvpx/third_party/libyuv/source/convert_from.cc#L741,convert_from.cc#L741,dst_stride_rgb565 = -dst_stride_rgb565
Repurposed Variable,18,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/crypto/openssl/crypto/modes/gcm128.c#L1023,gcm128.c#L1023,len -= 16
Repurposed Variable,19,https://github.com/WebKit/webkit/blob/e8c73206a09f734bc64f77d6275a727aa2811754/Source/WebKit/Shared/SharedStringHashStore.cpp#L46,SharedStringHashStore.cpp#L46,v |= v >> 8
Repurposed Variable,20,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/media/pci/ivtv/ivtv-ioctl.c#L218,ivtv-ioctl.c#L218,cur_speed = -cur_speed
Repurposed Variable,21,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/net/wireless/atmel/atmel.c#L987,atmel.c#L987,rx_packet_loc += ETH_ALEN
Repurposed Variable,22,https://github.com/torvalds/linux/blob/f34157878d3b17641ad2366988600c23c89d98b2/drivers/tty/tty_buffer.c#L281,tty_buffer.c#L281,size = 0
Repurposed Variable,23,https://github.com/freebsd/freebsd/blob/c2b6ea8fa56ce6aba773d820fbf64a4d3efac9f5/contrib/gcc/config/i386/i386.c#L11090,i386.c#L11090,op0 = op1
