subject,start_offset,end_offset,code,text
4281,2660,3158,Apparent Contradiction,"Subject:            02:37          It is about the, you know? First thing being, if I'm right about, I know that these are pre-increment and I recall that, you know, before the statement is executed, they're incremented. So I just, I think I am like that, but that is, that is a scope that I might go wrong if at all, I like that might be the place.

Interviewer:        02:56          So it's whether or not on the increment happens

Subject:            02:59          before the execution or not."
4281,3774,3805,Boolean Value of Integer,condition as zero that is false
4281,3774,3805,Correct Semantics,condition as zero that is false
4281,3890,3925,Sure, And I'm pretty positive about this
4281,3927,3962,Few things,Like that is nothing to think about
4281,3972,4026,Correct Semantics, this condition fails and this one will be incremented
4281,4561,5018,Sure,"V2 minus eight minus three, star seven minus eight. So yup, what I would expect of this is five minus one is less than. So this will go here V1 is assigned four and it will be, yup it'll be four, V1 will be four. And this also, I'm pretty sure about because you know, if it's looking for the uh, you know its looking for a condition where here it is true because this will evaluate to evaluate to a value which is less than zero and hence it will enter this"
4281,4561,5018,Correct Semantics,"V2 minus eight minus three, star seven minus eight. So yup, what I would expect of this is five minus one is less than. So this will go here V1 is assigned four and it will be, yup it'll be four, V1 will be four. And this also, I'm pretty sure about because you know, if it's looking for the uh, you know its looking for a condition where here it is true because this will evaluate to evaluate to a value which is less than zero and hence it will enter this"
4281,5847,5859,Non-standard terminology,hash-defines
4281,5817,5903,Convention,"I have typically always used, hash-defines before, you know, before the program starts"
4281,5782,5903,Unsure,"What I'm not sure about in this is I have typically always used, hash-defines before, you know, before the program starts"
4281,5905,5944,Not Previously Written,This something that I haven't done ever
4281,5949,6165,Relying on Correctness of Example,but I read in the brochure that this compiles. So if it compiles I don't think there should be a problem and the assignment should be all right. Just in case I not too sure about this statement being inside the main.
4281,6166,6225,Not Previously Seen,Not that it shouldn't matter but I haven't seen this before
4281,6278,6350,Incorrect Semantics,"M1 is one and then yeah, this should be one and two M1 is one M2 is two."
4281,6520,6562,Uninitialized,"And I see V1, V2 not initialized initially"
4281,6848,6904,Would Have Written it Differently,Typically I like to initialize if possible the variables
4281,6848,6904,Convention,Typically I like to initialize if possible the variables
4281,6840,7006,Uninitialized,"Uh, no. Typically I like to initialize if possible the variables but it's fine. I'm pretty sure they will not be any junk because we are assigning values right there."
4281,7329,7354,Non-standard terminology,So V1 is assigned to zero
4281,7439,7464,Relying on Correctness of Example,"These all compile, right?"
4281,7439,7464,Questioning Program Validity,"These all compile, right?"
4281,7566,7716,Snippet Value Judgement,So I'd expect that this operator would have like you know it would have been better for me if there were parentheses around these for me to understand
4281,7566,7716,Ambiguous Readability,So I'd expect that this operator would have like you know it would have been better for me if there were parentheses around these for me to understand
4281,7566,7716,Convention,So I'd expect that this operator would have like you know it would have been better for me if there were parentheses around these for me to understand
4281,7525,7716,Parenthesis,Subject:            07:48          Okay. So I'd expect that this operator would have like you know it would have been better for me if there were parentheses around these for me to understand
4281,7841,7854,Boolean Value of Integer,three is true
4281,7838,7960,Unsure,so three is true so I get two V1 double equals 2 but it does not. I am not really sure of how this will actually play out.
4281,8039,8182,Correct Semantics,"So V2 equals to whatever, if V1 equals to three. So V1 is not equal to three, false statement for V2 will be assigned four and yeah, that's it."
4281,8205,8239,Snippet Value Judgement,parentheses would have been better
4281,7997,8294,Sure,"Oh, I see. I think I misinterpreted this. So V2 equals to whatever, if V1 equals to three. So V1 is not equal to three, false statement for V2 will be assigned four and yeah, that's it. So it's 2:08 and yeah parentheses would have been better and I am confident, like, pretty confident about this."
4281,7997,8294,Caught Own Mistake Before Prompted,"Oh, I see. I think I misinterpreted this. So V2 equals to whatever, if V1 equals to three. So V1 is not equal to three, false statement for V2 will be assigned four and yeah, that's it. So it's 2:08 and yeah parentheses would have been better and I am confident, like, pretty confident about this."
4281,8244,8294,Sure,"I am confident, like, pretty confident about this."
4281,8458,8526,Convention,"it's not typical that we have conditions or you know, just like this"
4281,8394,8527,Uncommon pattern,"Why five? Yeah. I'm not too comfortable with the way it is, uh, it's not typical that we have conditions or you know, just like this."
4281,8618,8895,Would Have Written it Differently,"but I wouldn't do it like this so I'm not too confident about it when it is written like this. I'd prefer if there were, it's just that I'm not too concerned about the output. I have no reservations as such. But yeah, I'm pretty sure that if this works it should be four. Okay,"
4281,8359,8895,Relying on Correctness of Example,"Subject:            08:56          Why five? Yeah. I'm not too comfortable with the way it is, uh, it's not typical that we have conditions or you know, just like this. I like to see them, you know, I don't know if this. Of course you say that this compiled, but I wouldn't do it like this so I'm not too confident about it when it is written like this. I'd prefer if there were, it's just that I'm not too concerned about the output. I have no reservations as such. But yeah, I'm pretty sure that if this works it should be four. Okay,"
4281,9193,9530,Correct Semantics,"Char of V2. Oh, alright. Second index, zero, one, two. E, E would be what it is. Yep. The output would be E because we are looking at the second index: zero, one, two. Yeah. Very peculiar way of writing it but yeah, it would have been much better and easier for me to get if it was not written this way around. But yeah, this would be E."
4281,9361,9530,Uncommon pattern,"Yeah. Very peculiar way of writing it but yeah, it would have been much better and easier for me to get if it was not written this way around. But yeah, this would be E."
4281,9361,9530,Ambiguous Readability,"Yeah. Very peculiar way of writing it but yeah, it would have been much better and easier for me to get if it was not written this way around. But yeah, this would be E."
4281,9704,9944,Visual Reference," I know that we can do this sort of stuff like you know, you can reference this in this manner if ar, array was an array [referring to his handwritten note ""2[arr] or arr[2]""], I can either do this or this and I'll end up at the same result"
4281,9637,10046,Not Previously Written,"My confidence on this is since I have not used it specifically, but I know that we can do this sort of stuff like you know, you can reference this in this manner if ar, array was an array [referring to his handwritten note ""2[arr] or arr[2]""], I can either do this or this and I'll end up at the same result. So on those basis I think it should be this and I'm like a four because I haven't done it like this."
4281,10182,10351,Learned from Class,"I have seen it on some of the class material once where, you know, that was, you know, professor was just going through it and he said that this or that wouldn't matter."
4281,10556,10568,Non-standard terminology,base pointer
4281,10352,10568,Apparent Contradiction,"And I, I did try it with an int because I just wanted to check to be sure, it did work, but you know, I kind of initialized an array before and then I tried it like this with the index and the, you know, base pointer"
4281,10570,10606,Strings as Pointers/Arrays,but I haven't done that with strings
4281,10608,10634,Relying on Correctness of Example,But assuming this compiles
4281,11516,11618,Apparent Contradiction,"One is less than equal to V2, one is less than equal to V2, this is true so it will execute no matter."
4281,11516,11618,Short-circuiting,"One is less than equal to V2, one is less than equal to V2, this is true so it will execute no matter."
4281,11673,11699,Sure,pretty confident about it.
4281,11835,11910,Short-circuiting,if one of the conditions passes it will enter irrespective of the other one
4281,17093,17256,Unsure,"So I jumped to this pretty quickly, but then you know, in retrospect of thinking about it, I should not have given it a six. If I can change, I'd go back to a four"
4281,17218,17256,Apparent Contradiction,"If I can change, I'd go back to a four"
4281,17539,17604,Unsure,doubts about the pre-increments that it would be before or after.
4281,17530,17604,Evaluation Order,I had my doubts about the pre-increments that it would be before or after.
4281,18003,18092,Evaluation Order," So I was thinking about it so, the pre-increment before the statement executes or after."
4281,17983,18092,Apparent Contradiction,"Oh, that's about it. So I was thinking about it so, the pre-increment before the statement executes or after."
4281,18039,18173,Not Previously Written,"pre-increment before the statement executes or after. So I know that it is, but I am just not sure I have not used this kind of thing."
4281,18039,18173,Unsure,"pre-increment before the statement executes or after. So I know that it is, but I am just not sure I have not used this kind of thing."
4281,18174,18255,Previously Used,I usually am very confident about the things that I have coded at a point of time
4281,18174,18255,Sure,I usually am very confident about the things that I have coded at a point of time
4281,18174,18256,Quote,I usually am very confident about the things that I have coded at a point of time.
4281,18288,18380,Non-standard terminology, I always like to go back and actually see the compiled output to be very confident about it
4281,18257,18413,Development Behavior,That's something that I see and I always like to go back and actually see the compiled output to be very confident about it. Otherwise I don't commit to it.
4281,18257,18413,Double Check,That's something that I see and I always like to go back and actually see the compiled output to be very confident about it. Otherwise I don't commit to it.
4281,18471,18751,Did Not Catch Own Mistake After Prompted,"So if I told you that, um, that the plus plus before variable first incremented the variable and then reported the value then would you say that this is the right output? Does that change your output?

Subject:            22:26          No, it doesn't. I would stick to the output"
4281,19285,19384,Boolean Value of Integer,either ways would have been positive because this is a positive value irrespective of the increment
4281,19177,19384,Remember," So as far as I remember, so if I will, you know, this executes and I will, this will be incremented, which either ways would have been positive because this is a positive value irrespective of the increment"
4281,19514,19739,Incorrect Semantics,"Even though this is positive, it doesn't short circuit, you know it will have to evaluate both the conditions I believe so three will also go on to increment V2 will also increment because it has to be sure that it evaluates."
4281,19514,19739,Short-circuiting,"Even though this is positive, it doesn't short circuit, you know it will have to evaluate both the conditions I believe so three will also go on to increment V2 will also increment because it has to be sure that it evaluates."
4281,19740,19877,Unsure,"Oh yeah, that's actually, I didn't pay attention to that. So that can be a short circuit in the sense. I don't know if C does that or not"
4281,19740,19877,Short-circuiting,"Oh yeah, that's actually, I didn't pay attention to that. So that can be a short circuit in the sense. I don't know if C does that or not"
4281,19740,19877,Caught Own Mistake After Prompted,"Oh yeah, that's actually, I didn't pay attention to that. So that can be a short circuit in the sense. I don't know if C does that or not"
4281,19881,20020,Partially Correct Semantics," if there is even one condition that passes and if it is an or. I have a faint memory that you know, It doesn't have to check the other one"
4281,20022,20222,Correct Semantics,"So if that is the case, I don't know if C does it, if that is the case, there is a possibility that V2 is not incremented and hence this would have not, you know, V2 would have been a different answer"
4281,20022,20222,Unsure,"So if that is the case, I don't know if C does it, if that is the case, there is a possibility that V2 is not incremented and hence this would have not, you know, V2 would have been a different answer"
4281,20224,20360,Attribution of Confusion,"So yeah, we can attribute that to actually that's something that I'm thinking about right now. I didn't give it a lot of thought before."
4281,20224,20360,Attention,"So yeah, we can attribute that to actually that's something that I'm thinking about right now. I didn't give it a lot of thought before."
4281,20542,20755,Incorrect Semantics,"I remember that if at all the first is false, it definitely short circuits in the sense, you know, if it is, if any condition is here be it an and or an or. If the first one fails it definitely will short-circuit."
4281,20542,20755,False Operand Causes Short-Circuit,"I remember that if at all the first is false, it definitely short circuits in the sense, you know, if it is, if any condition is here be it an and or an or. If the first one fails it definitely will short-circuit."
4281,20542,20755,Short-circuiting,"I remember that if at all the first is false, it definitely short circuits in the sense, you know, if it is, if any condition is here be it an and or an or. If the first one fails it definitely will short-circuit."
4281,20541,20755,Remember," I remember that if at all the first is false, it definitely short circuits in the sense, you know, if it is, if any condition is here be it an and or an or. If the first one fails it definitely will short-circuit."
4281,20897,20948,Incorrect Semantics,"It's not, it's true, so it shouldn't short-circuit."
4281,20897,20948,Short-circuiting,"It's not, it's true, so it shouldn't short-circuit."
4281,21866,21912,Unsure,"True, true, yes I had my doubts about that one"
4281,21914,21963,Caught Own Mistake After Prompted,Yeah. So in this case this one won't be executed.
4281,22457,22601,Surprising comment,"Yeah. I didn't give it a lot of thought before. It only happened because you were insisting that I read about it, yeah, that's when it happened."
4281,22457,22601,Attribution of Confusion,"Yeah. I didn't give it a lot of thought before. It only happened because you were insisting that I read about it, yeah, that's when it happened."
4281,22457,22601,Attention,"Yeah. I didn't give it a lot of thought before. It only happened because you were insisting that I read about it, yeah, that's when it happened."
4281,22964,23018,Sure,No. Should be pretty straightforward. Should be three.
4281,22964,23018,Simple,No. Should be pretty straightforward. Should be three.
4281,23352,23396,Sure,I use this a lot so I did not have a problem
4281,23352,23396,Previously Used,I use this a lot so I did not have a problem
4281,23401,23586,Potential Confusing Constructs,"typically if I did not use it I would have thought about a second if this is a boolean value or not, does one or zero work or not, but yeah, I'm pretty sure that zero evaluates to false"
4281,23401,23586,Boolean Value of Integer,"typically if I did not use it I would have thought about a second if this is a boolean value or not, does one or zero work or not, but yeah, I'm pretty sure that zero evaluates to false"
4281,23998,24133,Reason for Clarity,I'm pretty sure about because it will be evaluated and there are parentheses so I don't have to worry about which will take precedence.
4281,24214,24307,Precedence,So as this is a multiplication operator this will occur first and then this will be compared.
4281,24957,24971,Questioning Program Validity,If it compiles
4281,25234,25316,Macro Redefinition,"if at all there was a mention of M1 before this somewhere, this would have failed."
4281,25231,25316,Apparent Contradiction,"So if at all there was a mention of M1 before this somewhere, this would have failed."
4281,25231,25316,Correct Semantics,"So if at all there was a mention of M1 before this somewhere, this would have failed."
4281,25481,25521,Convention,that is why we do the definitions before
4281,25472,25701,Social Context of Code,"So yeah, that is why we do the definitions before because you don't know where they might be used in the program and there is no restriction when it is an open code base, and you have multiple people, you know, getting at it and."
4281,25472,25706,Maintainability,"So yeah, that is why we do the definitions before because you don't know where they might be used in the program and there is no restriction when it is an open code base, and you have multiple people, you know, getting at it and. Yeah"
4281,25708,25751,Emotional Aspect,I'd like it to be at the top of the program
4281,25702,25779,Ambiguous Readability,Yeah. I'd like it to be at the top of the program so that it is not ambiguous
4281,25708,25779,Would Have Written it Differently,I'd like it to be at the top of the program so that it is not ambiguous
4281,25803,25977,Macro Redefinition, just am not confident about it in this aspect as to if the compiler is still okay with actually starting to pass the code and then hits a define just not confident with that
4281,25803,25977,Questioning Program Validity, just am not confident about it in this aspect as to if the compiler is still okay with actually starting to pass the code and then hits a define just not confident with that
4281,25803,25977,Unsure, just am not confident about it in this aspect as to if the compiler is still okay with actually starting to pass the code and then hits a define just not confident with that
4281,26239,26641,Partially Correct Semantics,"Uh, I do slightly remember. So the first one is where it defines uh, it finds the literals and then it will make a mapping table. And uh, before that there is a processing step where it removes the comments. And uh, I think that is when it does this kind of stuff, it removes these defines and it actually puts their real values in there. And then it makes the mapping table. So that's what I remember."
4281,26239,26641,Remember,"Uh, I do slightly remember. So the first one is where it defines uh, it finds the literals and then it will make a mapping table. And uh, before that there is a processing step where it removes the comments. And uh, I think that is when it does this kind of stuff, it removes these defines and it actually puts their real values in there. And then it makes the mapping table. So that's what I remember."
4281,26889,27008,Correct Semantics,"M1s and M2s will no longer be there and the real values will be sitting in it, that's all. That's all that will matter."
4281,27156,27286,Incorrect Semantics,"M1 and two instead of M2. Yeah, but depending on this condition where here V1 is less than V2. M1 would be one and M2 would be two"
4281,27432,27526,Incorrect Semantics," Yeah, if V1 which is one and V2 is two and one is less than two, hence this will be selected."
4281,27651,27746,Caught Own Mistake After Prompted,this will only be executed at runtime and this kind of decision cannot be made at that duration
4281,27761,27793,Attribution of Confusion,Didn't give it that much thought
4281,27761,27793,Attention,Didn't give it that much thought
4281,28496,28742,Caught Own Mistake After Prompted,"Subject:            31:54          Oh, so M1 will actually be two and M1 will be one. And hence the output would be what I have

Interviewer:        32:00          exactly

Subject:            32:01          It's the opposite of what I've written"
4281,28860,28918,Snippet Value Judgement,"they, should not be written in between a program I believe"
4281,28808,29154,Convention,"
Subject:            32:05          Okay. And hence they, should not be written in between a program I believe because you know, I,

Interviewer:        32:12          if you're going to try to write a clear, understandable program, you should not write a program like this

Subject:            32:18          just definitely now I remember, yes."
4281,28808,29154,Remember,"
Subject:            32:05          Okay. And hence they, should not be written in between a program I believe because you know, I,

Interviewer:        32:12          if you're going to try to write a clear, understandable program, you should not write a program like this

Subject:            32:18          just definitely now I remember, yes."
4281,29323,29381,Convention,I stick to what I know. That's why I keep them at the top.
4281,29314,29381,Quote,"So yeah, I stick to what I know. That's why I keep them at the top."
4281,29920,30008,Simple,"Okay. This one is also pretty forward, straight forward. Yeah, I stick to these answers."
4281,30187,30245,Emotional Aspect,I would have like it if they were initialized upfront here
4281,30298,30423,Potential Confusing Constructs,you start using them and you forget to initialize them. So that might be a chance that you might end up with some junk values
4281,30187,30424,Example Problem,"I would have like it if they were initialized upfront here because you know, in a bigger program that is, that you start using them and you forget to initialize them. So that might be a chance that you might end up with some junk values."
4281,30187,30424,Uninitialized,"I would have like it if they were initialized upfront here because you know, in a bigger program that is, that you start using them and you forget to initialize them. So that might be a chance that you might end up with some junk values."
4281,31369,31422,Logical Operator Must Be in Condition,a double equal-to can only be there for the condition
4281,31369,31422,Incorrect Semantics,a double equal-to can only be there for the condition
4281,31334,31474,Correct for Wrong Reasons,"I know that, you know there's, and a double equal-to can only be there for the condition check. So I know that V1 is being compared to three"
4281,31476,31539,Would Have Written it Differently,but I'd have been a lot more confident if there was parentheses
4281,31479,31835,Reason for Clarity," I'd have been a lot more confident if there was parentheses, which is either separating all of this and, you know, a right side and left side so that it is very clear that V2 is going to be assigned to some value. It would have been much, you know it would have been very clear and very easy on my eyes. I can just parse through that and I get the answer."
4281,31430,31835,Ambiguous Readability,"So I know that V1 is being compared to three, but I'd have been a lot more confident if there was parentheses, which is either separating all of this and, you know, a right side and left side so that it is very clear that V2 is going to be assigned to some value. It would have been much, you know it would have been very clear and very easy on my eyes. I can just parse through that and I get the answer."
4281,31430,31835,Parenthesis,"So I know that V1 is being compared to three, but I'd have been a lot more confident if there was parentheses, which is either separating all of this and, you know, a right side and left side so that it is very clear that V2 is going to be assigned to some value. It would have been much, you know it would have been very clear and very easy on my eyes. I can just parse through that and I get the answer."
4281,31072,31881,Discussion Question,"Subject:            33:46          My question would be very simple, like I know a ternary operator needs a kind of a condition here which will then be evaluated and depending on the true or false will be doing the assignment. So in this context, when I see it, I know that, you know there's, and a double equal-to can only be there for the condition check. So I know that V1 is being compared to three, but I'd have been a lot more confident if there was parentheses, which is either separating all of this and, you know, a right side and left side so that it is very clear that V2 is going to be assigned to some value. It would have been much, you know it would have been very clear and very easy on my eyes. I can just parse through that and I get the answer. I'm pretty confident that this is the answer."
4281,32066,32070,Visual Reference,this
4281,32131,32135,Visual Reference,here
4281,32150,32154,Visual Reference,this
4281,32236,32295,Logical Operator Must Be in Condition,it cannot be there for any other reason but for a condition
4281,32038,32372,Correct for Wrong Reasons,"Yeah, because I did not see this. I didn't give it a lot of thought, so I put my parentheses here assuming that this is just the condition, but then I realized it's a double equal to and it cannot, it cannot be there for any other reason but for a condition, like I said, it would have been much simpler if I had seen the parentheses."
4281,32038,32372,Multiple Possible Semantics,"Yeah, because I did not see this. I didn't give it a lot of thought, so I put my parentheses here assuming that this is just the condition, but then I realized it's a double equal to and it cannot, it cannot be there for any other reason but for a condition, like I said, it would have been much simpler if I had seen the parentheses."
4281,32038,32372,Attention,"Yeah, because I did not see this. I didn't give it a lot of thought, so I put my parentheses here assuming that this is just the condition, but then I realized it's a double equal to and it cannot, it cannot be there for any other reason but for a condition, like I said, it would have been much simpler if I had seen the parentheses."
4281,32686,32802,Inferring Semantics from Reasoning,this cannot be evaluated in any other sense that a comparison. So I know that this left and right should be together
4281,32686,32802,Correct for Wrong Reasons,this cannot be evaluated in any other sense that a comparison. So I know that this left and right should be together
4281,33633,33658,Logical Operator Must Be in Condition,Nothing comes out of this
4281,33936,33961,Unsure,I'm not too sure about it
4281,32984,34002,Correct for Wrong Reasons," Okay, cool. Um, so if the way that you had written it originally was that the parentheses were around the three question mark two [3 ? 2 : 4], so if it had been written that way, if it had been written with the parentheses around, um,

Subject:            35:44          it wouldn't have compiled

Interviewer:        35:47          it wouldn't have compiled. Why? What, what is that error? What, what would've been the error that

Subject:            35:50          if said something like, you know, this symbol here cannot, you ended up said something like a can't compare to, you know, here, nothing is okay.

Subject:            36:02          Nothing comes out of this. I think you could have had the same ambiguity that I have as to, you know, I think that would be a problem in creating the parse tree and it would definitely hit this one first so it will throw an error saying it does not know what to compare to it or something of that sort. I'm not too sure about it but this would be encountered first and."
4281,32984,34002,Incorrect Semantics," Okay, cool. Um, so if the way that you had written it originally was that the parentheses were around the three question mark two [3 ? 2 : 4], so if it had been written that way, if it had been written with the parentheses around, um,

Subject:            35:44          it wouldn't have compiled

Interviewer:        35:47          it wouldn't have compiled. Why? What, what is that error? What, what would've been the error that

Subject:            35:50          if said something like, you know, this symbol here cannot, you ended up said something like a can't compare to, you know, here, nothing is okay.

Subject:            36:02          Nothing comes out of this. I think you could have had the same ambiguity that I have as to, you know, I think that would be a problem in creating the parse tree and it would definitely hit this one first so it will throw an error saying it does not know what to compare to it or something of that sort. I'm not too sure about it but this would be encountered first and."
4281,32984,34002,Counterfactual Semantics," Okay, cool. Um, so if the way that you had written it originally was that the parentheses were around the three question mark two [3 ? 2 : 4], so if it had been written that way, if it had been written with the parentheses around, um,

Subject:            35:44          it wouldn't have compiled

Interviewer:        35:47          it wouldn't have compiled. Why? What, what is that error? What, what would've been the error that

Subject:            35:50          if said something like, you know, this symbol here cannot, you ended up said something like a can't compare to, you know, here, nothing is okay.

Subject:            36:02          Nothing comes out of this. I think you could have had the same ambiguity that I have as to, you know, I think that would be a problem in creating the parse tree and it would definitely hit this one first so it will throw an error saying it does not know what to compare to it or something of that sort. I'm not too sure about it but this would be encountered first and."
4281,34258,34555,Correct Semantics,"Actually, if this happens and I want to make it work, then I picked three is true and two is the answer, two is not. Yeah. Okay. So what happens then according to me, is if at all this was the parentheses, two would have been picked V1 double equals two. That is going to be checked. And it is not"
4281,34557,34723,Logical Operator Must Be in Condition,"And, it doesn't know what to assign to V2. I'm not too sure if zero will be assigned to it. Like I don't know what would be the return type of this condition of this."
4281,34557,34723,Unsure,"And, it doesn't know what to assign to V2. I'm not too sure if zero will be assigned to it. Like I don't know what would be the return type of this condition of this."
4281,34809,34852,Inferring Semantics from Reasoning,So hence it has to be the other way around.
4281,36174,36247,Would Have Written it Differently,"if I do it at my workplace, I not be happy if somebody leaves this to me."
4281,36174,36247,Emotional Aspect,"if I do it at my workplace, I not be happy if somebody leaves this to me."
4281,35843,36247,Snippet Value Judgement,"you know, this saves space, but you need, has to be used in such a way that, you know, it is not difficult for anybody who's reading the program for it should not be something that I have to sit down and figure because we are just saving some space and making it compact. We have to make it clear in the sense if I do it in a, uh, if I do it at my workplace, I not be happy if somebody leaves this to me."
4281,35843,36247,Social Context of Code,"you know, this saves space, but you need, has to be used in such a way that, you know, it is not difficult for anybody who's reading the program for it should not be something that I have to sit down and figure because we are just saving some space and making it compact. We have to make it clear in the sense if I do it in a, uh, if I do it at my workplace, I not be happy if somebody leaves this to me."
4281,35843,36247,Maintainability,"you know, this saves space, but you need, has to be used in such a way that, you know, it is not difficult for anybody who's reading the program for it should not be something that I have to sit down and figure because we are just saving some space and making it compact. We have to make it clear in the sense if I do it in a, uh, if I do it at my workplace, I not be happy if somebody leaves this to me."
4281,35843,36247,Design Concerns,"you know, this saves space, but you need, has to be used in such a way that, you know, it is not difficult for anybody who's reading the program for it should not be something that I have to sit down and figure because we are just saving some space and making it compact. We have to make it clear in the sense if I do it in a, uh, if I do it at my workplace, I not be happy if somebody leaves this to me."
4281,36517,36597,Not Previously Written, I'm not too confident because I have not ever worked. I have not used this ever
4281,36517,36597,Unsure, I'm not too confident because I have not ever worked. I have not used this ever
4281,36658,36698,Previously Seen,this kind of notation I have seen before
4281,36703,36745,Previously Used,I have checked on ints with a base pointer
4281,36547,36745,Unfamiliar Syntax," I have not ever worked. I have not used this ever, but as this compiles, like you say, this should be a yeah, this kind of notation I have seen before and I have checked on ints with a base pointer"
4281,36747,36849,Correct Semantics,"So if my understanding is right, it should still return whatever it is at the second index, that is E."
4281,36477,36849,Relying on Correctness of Example,"[Snippet 91] Well, yeah, this one, this, I'm not too confident because I have not ever worked. I have not used this ever, but as this compiles, like you say, this should be a yeah, this kind of notation I have seen before and I have checked on ints with a base pointer. So if my understanding is right, it should still return whatever it is at the second index, that is E."
4281,37254,37366,Unsure,"this is not a base pointer, but I do understand it's a string and I'm really shaky when it comes to strings in C"
4281,37254,37366,Incorrect Semantics,"this is not a base pointer, but I do understand it's a string and I'm really shaky when it comes to strings in C"
4281,37254,37366,Strings as Pointers/Arrays,"this is not a base pointer, but I do understand it's a string and I'm really shaky when it comes to strings in C"
4281,37368,37471,Language Value Judgement,I don't think about them too much because I think that data type is not actually meant for the language
4281,37320,37522,Potential Confusing Constructs,"I'm really shaky when it comes to strings in C. I don't think about them too much because I think that data type is not actually meant for the language. So yeah, that's why I'm not confident about this."
4281,38083,38220,Previously Seen,I have typically seen strings being assigned to char pointers that is okay with me. That is all I know about how I deal with strings in C
4281,38300,38492,Quote,So when I see anything different I'm not too confident about it because I haven't done it before and I'm not comfortable with strings and see in any other fashion than what I have already seen
4281,38300,38492,Unsure,So when I see anything different I'm not too confident about it because I haven't done it before and I'm not comfortable with strings and see in any other fashion than what I have already seen
4281,38704,38822,Non-standard terminology,"Subject:            41:03          I am not because I have seen that kind of declaration before, but not with strings."
4281,38704,38822,Previously Seen,"Subject:            41:03          I am not because I have seen that kind of declaration before, but not with strings."
4281,38704,38822,Not Previously Seen,"Subject:            41:03          I am not because I have seen that kind of declaration before, but not with strings."
4281,40337,40379,Memory Management,I'm not too comfortable about memory and C
4281,40337,40379,Unsure,I'm not too comfortable about memory and C
4281,40218,41046,Discussion Question,"Subject:            42:27          Okay. Just one more thing about that is uh, I have a lot of, uh, you know, I don't, I'm not too comfortable about memory and C, so if I just drag something like this, if at all this was in memory, you know, the sitting like this q, w, e, r, t y. So where was the memory assigned or allocated for this? If I start talking about it like this this, you know? Where was the memory dedicated for this.

Interviewer:        42:52          Like where, where in all of the memory?

Subject:            42:55          No, no, not read exactly in this code. I do not see it being referenced anytime before and I have just mentioned it here and um, I'm trying to access the second index of this so I don't understand where was that, where exactly did C find the time to assign or allocate memory to this?"
4281,42975,43137,Apparent Contradiction,"Oh yeah. I actually, yeah, this was true and I didn't care about the other one, but I should have given our discussion about how or checks for both of these ways."
4281,42975,43137,Short-circuiting,"Oh yeah. I actually, yeah, this was true and I didn't care about the other one, but I should have given our discussion about how or checks for both of these ways."
4281,44258,44398,Attention,I didn't give it a lot of thought in the sense of with and what would happen if I'd have seen an and as part maybe I would've thought harder
4281,44461,44612,Evaluation Order,"And I always get confused with, I don't know if it is Java or C plus plus or something that the evaluation actually has happens from the left to right."
4281,44409,44676,Remember," I do remember some. Something like that happening. And I always get confused with, I don't know if it is Java or C plus plus or something that the evaluation actually has happens from the left to right. I don't know if it happens any where or is it just my memories."
4281,45009,45528,Unsure,"is what I have a very big doubt on and I don't know which one and I'm always confused when I come to these boolean conditions where you know, I have to see which one. If you actually asked me which one would have been executed first, I would have taken a minute to say that. Okay. It would be this one first and then it would move. I don't know if it moves from left to right. C, I know it moves from left to right, but I think there is some language which moves from right to left. I might be very wrong. I don't know."
4281,45009,45528,Evaluation Order,"is what I have a very big doubt on and I don't know which one and I'm always confused when I come to these boolean conditions where you know, I have to see which one. If you actually asked me which one would have been executed first, I would have taken a minute to say that. Okay. It would be this one first and then it would move. I don't know if it moves from left to right. C, I know it moves from left to right, but I think there is some language which moves from right to left. I might be very wrong. I don't know."
4281,45341,45528,Contrasting different languages,"I don't know if it moves from left to right. C, I know it moves from left to right, but I think there is some language which moves from right to left. I might be very wrong. I don't know."
4281,45863,46080,Java,"Well, it's not maybe because it's not even Java. I don't know why it's just. Maybe you know. I did read it as left to right and I did the same wrong thing that I do. Maybe it stuck with me and that's a doubt. So yeah."
4281,46951,47020,Attention,So my thought process was more around the operator than the condition
4281,47366,47426,Recurring Problem,"Yes, this kind of operators always get me a little worked up"
4281,46951,47468,Cognitive Load,"So my thought process was more around the operator than the condition. Hence I missed that evaluation during the first glance that I gave it. And I obviously did not spend too much time thinking about it. Hence you know I didn't get into that, but here it was I was pretty confident about how this would result in. So I was giving more thought about which would evaluated and which would not be. So yeah, if I see. Yes, this kind of operators always get me a little worked up. I start giving them a lot of importance."
9112,649,771,Correct Semantics,"10 mod 3 the result is 1. So this if statement is always be true. So we V1 equals 4, so it was a printout the result is 4."
9112,1380,1530,Sure,Because these XXX? That this if statement to always be true. So we definitely 4. There's no reason that V1 should-can be changed. So the results is 4.
9112,2031,2106,Correct Semantics,I think plus plus V1 is equivalent with V1 equals V1 plus 1 so we might say
9112,2031,2106,Unsure,I think plus plus V1 is equivalent with V1 equals V1 plus 1 so we might say
9112,2249,2393,Remember," I forgot like the exact mechanism of how this plus plus works. I'm think that it translated into some formula, like this one, but I'm not sure."
9112,2249,2393,Unsure," I forgot like the exact mechanism of how this plus plus works. I'm think that it translated into some formula, like this one, but I'm not sure."
9112,2804,2875,Non-standard terminology,"So if the initial but not assign initial variable, but not assign value"
9112,2888,2919,Correct Semantics, V2 should have a default value
